order_id,review_count
2daee070f2042c8b7a8e9fdde778a31a,2
2deb17060fc1ce18a85eba953ddcdeaf,2
2e0b1f8402c862aceda3851490482211,2
2e3258f81be08e497abb202cef0c0303,2
2e84df8fa5a2f0d5eab815d6c157b1f3,2
2ee31a66f128a2600acad318260c9e01,2
2f8f31eb2f7b6572836d662a6625c8e4,2
2fcdb0c004a2a538d3dd724ea76916bd,2
2feccd99e8fb784baae9499c24c56522,2
30143cbe639436a82c4936717cc5ecb6,2
3020672893fa4aa5b9a077aef902851e,2
316119df99801d35bea84dbe48f4765e,2
3200257acc9dd36d1fa819e72fca7e59,2
328d856c33d24e8aac1b90367ae7cd3a,2
329aacec1c0231ed21bb1e2f8f4dc1e0,2
3366858be589fddbcf6a199aab0058d4,2
338d2237cff9d84c960705a68b88c638,2
33f1e992ba3e439bfd0d432164a3d44a,2
34080c138f92d6ea70448a0403b25d00,2
34de5f7952fbd04a9a1e5d7001b014b5,2
361e0cf744333677864a5e28558a53bc,2
36783db8698edf3ba7585d93b5a1c4bf,2
37732eb932f8b2b2b3d7cef77833eec1,2
37dbd3a9ef03223ca93bad0442fd91ba,2
38b80ac02e3ce34b306483fc57a33bc5,2
38e31ec9d0ed250702ede5bb610d963b,2
39948b49e7e68844f9f5a31d12a3c4c6,2
3a7162d3eda153a373ed4112bdf53b32,2
3ab974ac744bd19a111d5e19f0a90649,2
3b132068223649635448d659e7826d12,2
3ba42e1ab3dfab510424d0872616a139,2
3c060be8256385c5eab23e0f857609d8,2
3c1098cb17277b62cfc709c7a9b500f5,2
3c40398038e198e9e1636c1116378da8,2
3c557fef5b5d9315a99f7442ef013a8e,2
3c5c2cfeea91d9a57ac3c979ec6c9d62,2
3ca618a967a369a20ac5f2c4e00e151a,2
3cbf332e7f3e5a7c73f6106f0ba94967,2
3cf387bb14e9db171ccbb9b87ea607bb,2
3d905f2c25bbcb26fc068e0ca62a4315,2
3df55fc07ff463109ce0422439693aee,2
3e27524d3fd47ae21dd03342be78a94f,2
3e93213bb8fdda91186b4018b2fe0030,2
3ea8ef64da06a959e384edb7cb824c02,2
3ee6f1a94cd7b1aa622553fd94a3aaf3,2
3fde8b7313af6b37b84b5c7594d7add0,2
3fe4dbcdb046a475dbf25463c1ca78bd,2
3ff220e93d03aad9bb6767d90ac0e846,2
4082016610cd8b53add011fe068c04b3,2
412e4fb4c148a6d31f905c16481d75e6,2
42ae1967f68c90bb325783ac55d761ce,2
42b00bba3a67fd5e1acc3f437d8afaba,2
4420cbe16c262f724b648cd1294c88b6,2
4464462d945bc41b8b7cc74d04722969,2
44aa72f4eebc8c0ff7a3636f6369201b,2
44b7f7a59d7d3d4c6d72380e3af10e80,2
44bff723bc2f864855ed3807ea7157c6,2
44cb884118c81bf6db2f43cf11ab63d6,2
450c49623c365a4edcf0c5a2c93aa7c9,2
45390ff93f092f0de1524d486a172c33,2
468edfd1aeeeef023e6bba4943f2cdfb,2
46d2741b78a72c2f07bf0f3c34c4ceab,2
4703440eb9289d3769819920e98ec061,2
4863e15fa53273cc7219c58f5ffda4fb,2
48a964e9ba3ce166150d2980a2f19ed1,2
49bab3f94ce298f6fde6208f426978b4,2
49fd347705840c689965d81ae7f2b415,2
4a34792ebbc108e28a7d9cc2332ed0e1,2
4b42f2dc682eee98b86ceee2fd9876d9,2
4d006fbdecd41058974d5d99f2d69650,2
4d107edcce9acf824db9d203dcf9fecf,2
4d9a297fbfa9ba6d8d70c06d4bec9ca9,2
4df567e09f935eee9bbc8758526ec580,2
4ec16f88e884232366f73009df2bf045,2
4f2a73bfb26889724652d46145c4a62f,2
4f68ed0836136db8064bf34ebb1965e2,2
4fafa25ee16300a26f7ef92f3d15b58b,2
500aced6001e75a49db10f0ae54f94f1,2
5040757d4e06a4be96d3827b860b4e7c,2
5123fb3580d7dd11bfd9c25321e43ed5,2
52d95b0538fecb3014db141985d65d64,2
543933b39ebd50e13884fca2829ccdf8,2
5525404ad9f5043e1164e6833b2c24ca,2
559d606ac642899e44550f194fec7e08,2
5642f00882c2ab59e001778dc483135f,2
565b0bdb5bfef65df5a23890967586f6,2
566f53fc7d36fa366f7e221468121877,2
56fcb6d24acb1b94dd4492f663187b69,2
574c4ecf7699daffc21fc04eb876b8a8,2
5795641bab8a44216bb7f551187af034,2
57d1548a5e964a5d6d303ff32de7859f,2
5a3b1c29a49756e75f1ef513383c0c12,2
5b0cbe028ba75896dcef147e3cfaae1b,2
5c2049caca936695cfa43805ebe7d8e3,2
5cb890a68b91b6158d69257e4e2bc359,2
5ddea4bc0239f874cd7d6fd398d6045a,2
5e4c365dd3cf7769a88981f408d069d3,2
5f32fe4a0180fa919a3a01ec75e5ba12,2
5f4415c3829ad05566ee455a5344d07d,2
5f7252bf13701d879f6fc28e72b71a9b,2
5f92ad7a8f00f12846cf6f654966adc4,2
60058a96e9d74aba1c66b86edbd0535e,2
6066fbcebeaf378770ad9fbe8e30d1f0,2
60b3fa9424e97cd3b6b95ca799d511c6,2
615e54068238441742c4daf6a7b4ccff,2
61845fa79785f181ff99f39e39f40740,2
61b2314bd576f3d792e46e1d56e51ee6,2
6297b306b33b7a9028dfaa203b9742a3,2
629a311d2d78caf11bd453dd536c6da2,2
62adfd8a504d828f9dc9c184f2a236b8,2
62bc181a6d897eba7057bb531ea5f094,2
6318d8c5f6857de384c0b3186d036457,2
6390d8596b48fe36ecbd508af3770dec,2
6401cfe160d72392195bd6e311a582cd,2
64307ceb91666760cf3ff463618302fd,2
64b474e9995eb9740db3190013984b6b,2
64bbe3a7dae1ea0dae5ac315fe779596,2
64f2e9aa85911b6a48e3d11ef05b73c7,2
6525d9ab0bff6133c63e9c0cfa55bfbd,2
6540a36b3dd6a4a0922d5f57d493d9d6,2
65709b9620e3ef6f575918b8348a8ece,2
6596197a74edd396e3d34c53eff4ad6f,2
661e075fa45fa4a73a79dd6972bce18b,2
66355bca3dfaa134e807687ade5d3330,2
66f943fd426ac8716ef6b6b97ace8bd8,2
677cebcf344bca22b07250e7548bd8bc,2
67d760ec323d2c9f0292ec4cdafc676e,2
684497197738631cbe11c77e531a3220,2
687297c4cb20d6fad502624bed7376ec,2
688e3682bd719f71232cc322252fb045,2
6957a72f3cc3a47e9d93b8b3b863c425,2
69a2e27fe34392681b7b5ab9c5aea437,2
69ad29a3aba936e80ea906bf73c631a8,2
6b2f7dba402cf63ca207bbe2cc05ef67,2
6b99ff92735c747557e84a5f5cd7a560,2
6b9c8c185575db6251ea1e2c699cddd5,2
6bb796381998e8a626006950f6ef8dc0,2
6c3b9813e98d409d3af5da143efbd2d7,2
6cbe792e9ab88ffb6579d0b28088a988,2
6d58638e32674bebee793a47ac4cbadc,2
6f118f6a730ce35b230974f295f743f9,2
6f78a74ebcd33afa2bccc0c0a82ff04a,2
700bf35cd16de6e4d5d1e6e023b0221d,2
70c77e51e0f179d75a64a614135afb6a,2
71049671af38d8dacc4b8bc9e488a4af,2
